c5,c119,gpt4o_triplets,gpt4o_triplets_clean
19780416008469I,WATER IN FUEL CAUSED ENGINE TO QUIT ON TAKEOFF. DAMAGE TO GEAR WHEN PLANE HIT TAXIWAY LIP AFTER LANDING.           ,"<ENGINE, HAS CAUSE, WATER IN FUEL>
<ENGINE, HAS EFFECT, QUIT ON TAKEOFF>
<PLANE, HAS EFFECT, DAMAGE TO GEAR>
<PLANE, HAS CAUSE, HIT TAXIWAY LIP AFTER LANDING>","<ENGINE, HAS CAUSE, WATER IN FUEL>
<ENGINE, HAS EFFECT, QUIT ON TAKEOFF>
<PLANE, HAS EFFECT, DAMAGE TO GEAR>
<PLANE, HAS CAUSE, HIT TAXIWAY LIP AFTER LANDING>"
19780309015599I,ENGINE STOPPED DUE TO VACUUM IN THE TANK. PILOT USING A NON-VENTED CAP. RIGHT TANK WAS NOT FUELED DUE TO FUEL LEAK.,"<ENGINE, HAS CAUSE, VACUUM IN THE TANK>
<PILOT, USED BY, NON-VENTED CAP>
<RIGHT TANK, HAS CAUSE, FUEL LEAK>","<ENGINE, HAS CAUSE, VACUUM IN THE TANK>
<PILOT, USED BY, NON-VENTED CAP>
<RIGHT TANK, HAS CAUSE, FUEL LEAK>"
19780413019379A,PLT AWARE OF FULL NOSE DOWN TRIM. 0.10 LVL ALCOHOL IN LIVER SPEC.45LBS FORCE RQD FOR LVL FLT.                      ,"<LIVER, HAS CAUSE, ALCOHOL>","<LIVER, HAS CAUSE, ALCOHOL>"
19780507032369I,"FORCED LANDING DUE TO OIL LEAK, FOUND LOOSE OIL CAP.                                                               ","<FORCED LANDING, HAS CAUSE, OIL LEAK>","<FORCED LANDING, HAS CAUSE, OIL LEAK>"
19780525040389I,BRAKES WERE INEFFECTIVE ON LANDING. RAN THROUGH FENCE.                                                             ,"<INEFFECTIVE BRAKES, HAS EFFECT, RAN THROUGH FENCE>","<INEFFECTIVE BRAKES, HAS EFFECT, RAN THROUGH FENCE>"
19780617046219I,FLIGHT RETURNED DUE TO MAG. FAILURE. PILOTS TOOK OFF BEFORE REPAIRS WERE COMPLETED.                                ,"<FLIGHT, HAS CAUSE, MAG. FAILURE>","<FLIGHT, HAS CAUSE, MAG. FAILURE>"
19780427013859I,ENGINE COWLING SEPARATED FROM ENGINE IN FLIGHT.                                                                    ,"<ENGINE COWLING, PART OF, ENGINE>","<ENGINE COWLING, PART OF, ENGINE>"
19780520014159A,GUSTING TO 30K.                                                                                                    ,,
19780427013959I,FAILURE OF 2 TIRES AS AIRCRAFT WAS CLEARED FOR TAKEOFF.                                                            ,"<AIRCRAFT, HAS CAUSE, FAILURE OF 2 TIRES>","<AIRCRAFT, HAS CAUSE, FAILURE OF 2 TIRES>"
19780429014759I,FUEL CAP OFF AIRCRAFT. THOROUGH DRAINING OF SUMPS WITH WATER IN FUEL. ENGINE QUIT. LANDED ON FREEWAY.              ,"<ENGINE, HAS CAUSE, WATER IN FUEL>","<ENGINE, HAS CAUSE, WATER IN FUEL>"
19780501031459I,UNSCHEDULED LANDING DUE TO OIL COMING FROM ENGINES. BOTH OIL CAPS NOT LOCKED PROPERLY.                             ,"<UNSCHEDULED LANDING, HAS CAUSE, OIL COMING FROM ENGINES>","<UNSCHEDULED LANDING, HAS CAUSE, OIL COMING FROM ENGINES>"
19780503031639I,PILOT UNABLE TO EXTEND GEAR DUE TO FAULTY GEAR ACTUATOR.                                                           ,"<PILOT, HAS CAUSE, FAULTY GEAR ACTUATOR>","<PILOT, HAS CAUSE, FAULTY GEAR ACTUATOR>"
19780504031959I,"DOOR POPPED OPEN ON TAKEOFF, PILOT LOST CONTROL WHILE TRYING TO LATCH DOOR, RAN OFF SIDE OF RUNWAY.                ","<PILOT, HAS CAUSE, DOOR POPPED OPEN>","<PILOT, HAS CAUSE, DOOR POPPED OPEN>"
19780514033439I,ENGINE FIRE CAUSED BY BIRDS NEST.                                                                                  ,"<ENGINE FIRE, HAS CAUSE, BIRDS NEST>","<ENGINE FIRE, HAS CAUSE, BIRDS NEST>"
19780518033959I,ON THIRD TOUCH AND GO ENGINE BACKFIRED AND QUIT. LANDED STRAIGHT AHEAD. PROBABLY WATER IN FUEL.                    ,"<ENGINE, HAS EFFECT, BACKFIRED>
<ENGINE, HAS EFFECT, QUIT>
<ENGINE, HAS CAUSE, WATER IN FUEL>","<ENGINE, HAS EFFECT, BACKFIRED>
<ENGINE, HAS EFFECT, QUIT>
<ENGINE, HAS CAUSE, WATER IN FUEL>"
19780519033989I,JETWAY WAS EXTENDED INTO SIDE OF AIRCRAFT AS IT TAXIIED INTO THE PARKING AREA.                                     ,"<JETWAY, EXTENDED INTO, SIDE OF AIRCRAFT>","<JETWAY, EXTENDED INTO, SIDE OF AIRCRAFT>"
19780522035289I,ENGINE QUIT ON TAKEOFF. WATER IN FUEL.                                                                             ,"<ENGINE QUIT, HAS CAUSE, WATER IN FUEL>","<ENGINE QUIT, HAS CAUSE, WATER IN FUEL>"
19780526040429I,PILOT INADVERTANTLY PUT GEAR HANDLE IN UP POSITION WHILE TAXIING. DURING RUNUP TURNED HYDRAULIC ON. GEAR RETRACTED.,"<GEAR HANDLE, POSITION, UP>","<GEAR HANDLE, POSITION, UP>"
19780528040689I,"AFTER WORKING ON HOME-BUILT, PILOT TOOK OFF WITHOUT CONNECTING AILERON CONTROLS.                                   ","<PILOT, TOOK OFF, WITHOUT CONNECTING AILERON CONTROLS>","<PILOT, TOOK OFF, WITHOUT CONNECTING AILERON CONTROLS>"
19780529040959I,ENGINE SPUTTERED AND QUIT AT CRUISE. LANDED IN MARSHY AREA AND TIPPED UP ON NOSE. WATER IN FUEL.                   ,"<ENGINE, HAS EFFECT, SPUTTERED AND QUIT>
<ENGINE, HAS CAUSE, WATER IN FUEL>
<LANDED, LOCATION, MARSHY AREA>","<ENGINE, HAS EFFECT, SPUTTERED AND QUIT>
<ENGINE, HAS CAUSE, WATER IN FUEL>
<LANDED, LOCATION, MARSHY AREA>"
19780515023299A,LOGGING OPNS. CABLE CAUGHT ON L SKID.                                                                              ,"<CABLE, CAUGHT ON, L SKID>","<CABLE, CAUGHT ON, L SKID>"
19780603041599I,"FLOAT PLANE RIDING LOW IN THE WATER AFTER NORMAL LANDING, SANK. MUST HAVE HAD WATER IN FLOATS, BALL COVERS GONE.   ","<FLOAT PLANE, INSTANCE OF, AIRCRAFT>","<FLOAT PLANE, INSTANCE OF, AIRCRAFT>"
19780603041629I,FLOAT STRUT COLLAPSED DURING TAKEOFF RUN. WAS DAMAGED FROM PREVIOUS HARD LANDING. WIRED TO A BRACE BY THE PILOT.   ,"<FLOAT STRUT, HAS CAUSE, PREVIOUS HARD LANDING>","<FLOAT STRUT, HAS CAUSE, PREVIOUS HARD LANDING>"
19780610045289I,SPRING LOADED TANK DRAIN VALVE LEFT PARTIALLY OPEN. SPRAY HELICOPTER RAN OUT OF FUEL.                              ,"<SPRING LOADED TANK DRAIN VALVE, PART OF, SPRAY HELICOPTER>","<SPRING LOADED TANK DRAIN VALVE, PART OF, SPRAY HELICOPTER>"
19780613045599I,ENGINE QUIT DUE TO WATER IN THE FUEL SYSTEM.                                                                       ,"<ENGINE QUIT, HAS CAUSE, WATER IN THE FUEL SYSTEM>","<ENGINE QUIT, HAS CAUSE, WATER IN THE FUEL SYSTEM>"
19780527014729A,ACORNS LODGED IN CARB AIR BOX ASSEMBLY.                                                                            ,"<ACORNS, LOCATION, CARB AIR BOX ASSEMBLY>","<ACORNS, LOCATION, CARB AIR BOX ASSEMBLY>"
19780616046119I,PRECAUTIONARY LANDING DUE TO LOW POWER. CARBURETOR HEAT WAS PARTIALLY OPEN CAUSING AN OVER RICH MIXTURE.           ,"<PRECAUTIONARY LANDING, HAS CAUSE, LOW POWER>","<PRECAUTIONARY LANDING, HAS CAUSE, LOW POWER>"
19780616046129I,"NOSE GEAR COULD NOT BE FULLY EXTENDED, COLLAPSED ON TOUCHDOWN. NOSE GEAR DOORS HAD BEEN LEFT UNHOOKED, JAMMED.     ","<NOSE GEAR, HAS EFFECT, COLLAPSED ON TOUCHDOWN>
<NOSE GEAR DOORS, HAS CAUSE, LEFT UNHOOKED>
<NOSE GEAR DOORS, HAS EFFECT, JAMMED>","<NOSE GEAR, HAS EFFECT, COLLAPSED ON TOUCHDOWN>
<NOSE GEAR DOORS, HAS CAUSE, LEFT UNHOOKED>
<NOSE GEAR DOORS, HAS EFFECT, JAMMED>"
19780619046649I,PILOT RETURNED DUE TO CONTROL PROBLEMS. FOUND THAT THE INBOARD END OF AILERON PUSH ROD WAS NOT CONNECTED.          ,"<PILOT RETURNED, HAS CAUSE, CONTROL PROBLEMS>","<PILOT RETURNED, HAS CAUSE, CONTROL PROBLEMS>"
19780622016229A,ROPE CAUGHT ON GLIDER WHEEL BRACKET.                                                                               ,"<ROPE, CAUGHT ON, GLIDER WHEEL BRACKET>","<ROPE, CAUGHT ON, GLIDER WHEEL BRACKET>"
19780429007189A,OIL PR DROPPED TO ZERO.PLT SHUT DN ENG.WING HIT TREE ADJACENT TO IL CAP NOT SECURED.                               ,"<OIL PR, DROPPED TO, ZERO>
<PLT, SHUT DN, ENG>
<WING, HIT, TREE>
<TREE, ADJACENT TO, IL CAP>
<IL CAP, NOT SECURED, NULL>","<OIL PR, DROPPED TO, ZERO>
<PLT, SHUT DN, ENG>
<WING, HIT, TREE>
<TREE, ADJACENT TO, IL CAP>
<IL CAP, NOT SECURED, NULL>"
19780623018469A,"LOOSE BATTERY POST,LOSS OF ALTERNATOR EXCITING CURRENT.                                                            ","<LOSS OF ALTERNATOR EXCITING CURRENT, HAS CAUSE, LOOSE BATTERY POST>","<LOSS OF ALTERNATOR EXCITING CURRENT, HAS CAUSE, LOOSE BATTERY POST>"
19780509032859I,FORCED LANDING AFTER POWER LOSS. FOUND WATER IN FUEL.                                                              ,"<POWER LOSS, HAS EFFECT, FORCED LANDING>
<WATER IN FUEL, HAS CAUSE, POWER LOSS>","<POWER LOSS, HAS EFFECT, FORCED LANDING>
<WATER IN FUEL, HAS CAUSE, POWER LOSS>"
19780607020299A,BECAME AIRBORNE AFTER TKOF ABORTED.                                                                                ,"<BECAME AIRBORNE, FOLLOWS, TKOF ABORTED>","<BECAME AIRBORNE, FOLLOWS, TKOF ABORTED>"
19780603041639I,FLIGHT APPARENTLY TOOK OFF WITH THE REAR CABIN ENTRY DOOR OPEN. DOOR WAS CLOSED IN FLIGHT.                         ,"<FLIGHT, INSTANCE OF, TOOK OFF>","<FLIGHT, INSTANCE OF, TOOK OFF>"
19780607010749A,FULL NOSE DOWN TRIM.                                                                                               ,"<FULL NOSE DOWN TRIM, INSTANCE OF, TRIM>","<FULL NOSE DOWN TRIM, INSTANCE OF, TRIM>"
19780607016509A,"TKOF FROM TRAILER,NO LOAD. R SKID TIEDOWN NOT REMOVED.                                                             ","<R SKID TIEDOWN, PART OF, TKOF>","<R SKID TIEDOWN, PART OF, TKOF>"
19780623036259I,PILOT LANDED ON BEACH AFTER NOTING SMOKE AND FUMES IN COCKPIT CAUSED BY GRASS AND DIRT IN ENGINE COMPARTMENT       ,"<SMOKE AND FUMES IN COCKPIT, HAS CAUSE, GRASS AND DIRT IN ENGINE COMPARTMENT>","<SMOKE AND FUMES IN COCKPIT, HAS CAUSE, GRASS AND DIRT IN ENGINE COMPARTMENT>"
19780623036419I,PILOT LANDED AFTER NOTING OIL ON WINDSHIELD. OIL CAP WAS LOOSE.                                                    ,"<OIL ON WINDSHIELD, HAS CAUSE, OIL CAP WAS LOOSE>","<OIL ON WINDSHIELD, HAS CAUSE, OIL CAP WAS LOOSE>"
19780624034629I,PILOT STRUCK WIRES AFTER ENGINE STOPPED AND STARTED AGAIN AFTER SWITCHING TANK. VENT STOPPED UP BY MUD DAUBERS.    ,"<ENGINE, HAS CAUSE, VENT STOPPED UP BY MUD DAUBERS>","<ENGINE, HAS CAUSE, VENT STOPPED UP BY MUD DAUBERS>"
19780625035919I,ENGINE QUIT AT 250 FEET ON CLIMBOUT. WATER AND OTHER FOREIGN MATERIAL FOUND IN THE GASCOLATOR BOWL.                ,"<ENGINE, EVENT DISTANCE, 250 FEET>","<ENGINE, EVENT DISTANCE, 250 FEET>"
19780625035779I,ENGINE STOPPED SOON AFTER TAKEOFF DUE TO FUEL SELECTOR MOVED BY A PASSENGER DURING LOADING.                        ,"<ENGINE STOPPED, HAS CAUSE, FUEL SELECTOR MOVED>","<ENGINE STOPPED, HAS CAUSE, FUEL SELECTOR MOVED>"
19780626034739I,ENGINE STOPPED ON NEWLY PURCHASED AIRPLANE DUE TO WATER IN THE FUEL SYSTEM. HAD BEEN STORED OUTSIDE.               ,"<ENGINE, HAS CAUSE, WATER IN THE FUEL SYSTEM>
<AIRPLANE, INSTANCE OF, NEWLY PURCHASED>","<ENGINE, HAS CAUSE, WATER IN THE FUEL SYSTEM>
<AIRPLANE, INSTANCE OF, NEWLY PURCHASED>"
19780812020899A,MUD DOBBER(WASP)NEST IN FUEL VENT LINE.                                                                            ,"<MUD DOBBER, INSTANCE OF, WASP>","<MUD DOBBER, INSTANCE OF, WASP>"
19780712023399A,NO NARRATIVE.                                                                                                      ,"<NO NARRATIVE, INSTANCE OF, TEXT>","<NO NARRATIVE, INSTANCE OF, TEXT>"
19780810035619A,LOW OIL STATE.LNDD IN FLOODED ALFALFA FIELD.                                                                       ,"<LOW OIL STATE, HAS EFFECT, LNDD IN FLOODED ALFALFA FIELD>","<LOW OIL STATE, HAS EFFECT, LNDD IN FLOODED ALFALFA FIELD>"
19780820049069I,LOSS OF ENGINE POWER AFTER TAKEOFF. LANDED STRAIGHT AHEAD IN OAT FIELD. WATER IN FUEL.                             ,"<LOSS OF ENGINE POWER, HAS CAUSE, WATER IN FUEL>","<LOSS OF ENGINE POWER, HAS CAUSE, WATER IN FUEL>"
19780805024609A,PLT INADVERTENTLY MOVED MIXTURE CONTROL TO CUT OFF POSITION WHILEEMPTING TO LEAN MIXTURE.                          ,"<PLT, HAS CAUSE, MOVED MIXTURE CONTROL TO CUT OFF POSITION>","<PLT, HAS CAUSE, MOVED MIXTURE CONTROL TO CUT OFF POSITION>"
19780704042039I,"PILOT DEPARTED WITH INOPERATIVE RADIO, THEN UNABLE TO FIND DESTINATION. WHEN NEARLY OUT OF FUEL FOUND AN AIRPORT.  ","<PILOT, USED BY, INOPERATIVE RADIO>","<PILOT, USED BY, INOPERATIVE RADIO>"
19780822026439A,ACFT BEING FERRIED FOR MAINT. SEAT RETAINERS MISSING.                                                              ,"<ACFT, MAINTAINED BY, MAINT>","<ACFT, MAINTAINED BY, MAINT>"
19780726036499I,"AIRCRAFT VEERED LEFT DURING TAKEOFF, GOT AIRBORNE. NOSE GEAR DID NOT CENTER DUE TO INFLATION AND CAM ADJUSTMENT    ","<AIRCRAFT, HAS EFFECT, VEERED LEFT DURING TAKEOFF>
<AIRCRAFT, HAS EFFECT, GOT AIRBORNE>
<NOSE GEAR, HAS CAUSE, INFLATION AND CAM ADJUSTMENT>
<NOSE GEAR, HAS EFFECT, DID NOT CENTER>","<AIRCRAFT, HAS EFFECT, VEERED LEFT DURING TAKEOFF>
<AIRCRAFT, HAS EFFECT, GOT AIRBORNE>
<NOSE GEAR, HAS CAUSE, INFLATION AND CAM ADJUSTMENT>
<NOSE GEAR, HAS EFFECT, DID NOT CENTER>"
19780629034269I,FLIGHT HAD FILED IFR BUT TOOK OFF VFR. WAS CONSIDERED A RADIO FAILURE BY ATC. ALSO CARGO DOOR WAS OPENED ON TAKEOFF,"<FLIGHT, INSTANCE OF, RADIO FAILURE>","<FLIGHT, INSTANCE OF, RADIO FAILURE>"
19780725039589I,PILOT REFUELED FROM A 55 GAL DRUM AND DID NOT CHECK FOR WATER. ENGINE QUIT ON TAKEOFF DUE TO WATER IN THE FUEL.    ,"<ENGINE, HAS CAUSE, WATER IN THE FUEL>","<ENGINE, HAS CAUSE, WATER IN THE FUEL>"
19780708043109I,STUDENT PILOT LOST POWER ON TAKEOFF DUE TO MAIN FUEL SUMP LEFT OPEN DURING PREFLIGHT.OVERSHOT ON AIRPORT LANDING   ,"<STUDENT PILOT, HAS CAUSE, MAIN FUEL SUMP LEFT OPEN DURING PREFLIGHT>","<STUDENT PILOT, HAS CAUSE, MAIN FUEL SUMP LEFT OPEN DURING PREFLIGHT>"
19780723038809I,STUDENT PILOT RAN OUT OF FUEL. IT IS LIKELY THAT THE FUEL DRAIN WAS RUNNING AND NOT DETECTED.                      ,"<FUEL DRAIN, HAS CAUSE, RUNNING>","<FUEL DRAIN, HAS CAUSE, RUNNING>"
19780808049579I,FLIGHT RETURNED AFTER OIL LOSS. PILOT FAILED TO SECURE OIL STICK.                                                  ,"<FLIGHT, HAS CAUSE, OIL LOSS>
<OIL LOSS, HAS CAUSE, PILOT FAILED TO SECURE OIL STICK>","<FLIGHT, HAS CAUSE, OIL LOSS>
<OIL LOSS, HAS CAUSE, PILOT FAILED TO SECURE OIL STICK>"
19780808049829I,RAN OFF SIDE OF RUNWAY AFTER LOOSE WHEEL FAIRING JAMMED TIRE ON TAKEOFF.                                           ,"<WHEEL FAIRING, HAS EFFECT, JAMMED TIRE>","<WHEEL FAIRING, HAS EFFECT, JAMMED TIRE>"
19780809049919I,"LEFT GEAR COLLAPSED ON ROLL OUT, HYDRAULIC SYSTEM LOW ON FLUID.                                                    ","<LEFT GEAR, HAS EFFECT, COLLAPSED ON ROLL OUT>
<HYDRAULIC SYSTEM, HAS CAUSE, LOW ON FLUID>","<LEFT GEAR, HAS EFFECT, COLLAPSED ON ROLL OUT>
<HYDRAULIC SYSTEM, HAS CAUSE, LOW ON FLUID>"
19780811037539I,FORCED LANDING AFTER ENGINE QUIT. DRAINED WATER FROM FUEL TANK.                                                    ,"<FORCED LANDING, HAS CAUSE, ENGINE QUIT>","<FORCED LANDING, HAS CAUSE, ENGINE QUIT>"
19780814037299I,GEAR RETRACTED ON TAKEOFF. FOUND FAULTY GEAR ACTUATOR SWITCH.                                                      ,"<GEAR, HAS CAUSE, FAULTY GEAR ACTUATOR SWITCH>","<GEAR, HAS CAUSE, FAULTY GEAR ACTUATOR SWITCH>"
19780825038179I,15 MINUTES AFTER TAKEOFF AIRCRAFT WAS LANDED ON GOLF COURSE DUE TO FUEL EXHAUSTION.                                ,"<AIRCRAFT, HAS CAUSE, FUEL EXHAUSTION>
<AIRCRAFT, LOCATION, GOLF COURSE>","<AIRCRAFT, HAS CAUSE, FUEL EXHAUSTION>
<AIRCRAFT, LOCATION, GOLF COURSE>"
19780831038519I,"FLIGHT DIVERTED AFTER CREW NOTICED COWLING LOOSE. AFTER LANDING, COWLING STRUCK PROP AND BROKE INTO PIECES.        ","<COWLING, HAS EFFECT, STRUCK PROP>","<COWLING, HAS EFFECT, STRUCK PROP>"
19780901016759I,UNABLE TO EXTEND NOSE GEAR BEFORE LANDING. GEAR WAS JAMMED DUE TO DEFLATED NOSE GEAR STRUT.                        ,"<NOSE GEAR, HAS CAUSE, DEFLATED NOSE GEAR STRUT>","<NOSE GEAR, HAS CAUSE, DEFLATED NOSE GEAR STRUT>"
19780904017739I,FORCED LANDING AFTER POWER LOSS. HELICOPTER HAD BEEN SERVICED WITH JET FUEL.                                       ,"<HELICOPTER, USED BY, JET FUEL>","<HELICOPTER, USED BY, JET FUEL>"
19780907018599I,WING FLOATS DAMAGED ON LANDING. NOSE GAR DOOR LINKAGE HAD BROKEN CAUSING SHARP TURN.                               ,"<NOSE GEAR DOOR LINKAGE, HAS CAUSE, BROKEN>","<NOSE GEAR DOOR LINKAGE, HAS CAUSE, BROKEN>"
19780913017419I,ABORTED TAKEOFF WHEN FRONT BAGGAGE DOOR POPPED OPEN.                                                               ,"<FRONT BAGGAGE DOOR, HAS EFFECT, ABORTED TAKEOFF>","<FRONT BAGGAGE DOOR, HAS EFFECT, ABORTED TAKEOFF>"
19780920018899I,"EXPLOSION HEARD DURING ENGINE START, PILOT MISTOOK FOR BACKFIRE, BEGAN FLIGHT. LATER FOUND EXHAUST TUNNELS DAMAGED.","<EXPLOSION, HAS EFFECT, ENGINE START>
<PILOT, HAS CAUSE, EXPLOSION>
<PILOT, FOLLOWS, BACKFIRE>
<EXHAUST TUNNELS, HAS EFFECT, DAMAGED>","<EXPLOSION, HAS EFFECT, ENGINE START>
<PILOT, HAS CAUSE, EXPLOSION>
<PILOT, FOLLOWS, BACKFIRE>
<EXHAUST TUNNELS, HAS EFFECT, DAMAGED>"
19781018032569I,PILOT UNABLE TO GET THE NOSE WHEEL DOWN. A TOW BAR WAS WEDGED INTO THE WHEEL WELL.                                 ,"<NOSE WHEEL, HAS CAUSE, TOW BAR WEDGED INTO WHEEL WELL>","<NOSE WHEEL, HAS CAUSE, TOW BAR WEDGED INTO WHEEL WELL>"
19781102023549I,FORCED LANDING AFTER POWER LOSS. FOUND WATER IN FUEL.                                                              ,"<FORCED LANDING, HAS CAUSE, POWER LOSS>","<FORCED LANDING, HAS CAUSE, POWER LOSS>"
19781102023729I,AIRCRAFT STRUCK DITCH WHILE TAXIING AT NIGHT WITHOUT TAXI LIGHT. BATTERY WAS TOO WEAK DUE TO GENERATOR FAILURE.    ,"<AIRCRAFT, HAS CAUSE, GENERATOR FAILURE>","<AIRCRAFT, HAS CAUSE, GENERATOR FAILURE>"
19780921019829I,"WHILE TAXIING TO MAINTENANCE HANGAR, PILOT LOST NOSE WHEEL STEERING. WINGTIP HIT HANGAR, CAUGHT ON FIRE.           ","<PILOT, LOST, NOSE WHEEL STEERING>
<WINGTIP, HIT, HANGAR>
<WINGTIP, CAUGHT ON FIRE, NONE>","<PILOT, LOST, NOSE WHEEL STEERING>
<WINGTIP, HIT, HANGAR>
<WINGTIP, CAUGHT ON FIRE, NONE>"
19780925018069I,ENGINE SHUTDOWN DUE TO SMOKE FROM NACELLE. GEAR RETRACTED ON LANDING ROLLOUT.                                      ,"<ENGINE SHUTDOWN, HAS CAUSE, SMOKE FROM NACELLE>","<ENGINE SHUTDOWN, HAS CAUSE, SMOKE FROM NACELLE>"
19780903028619A,PILOT WAS AWARE OF EXCESSIVE WATER IN FUEL.                                                                        ,"<EXCESSIVE WATER, PART OF, FUEL>","<EXCESSIVE WATER, PART OF, FUEL>"
19780923027059I,AIRCRAFT HAD TOTAL ELECTRICAL FAILURE ON FINAL. GEAR PARTIALLY EXTENDED AND COLLAPSED ON TOUCHDOWN.                ,"<AIRCRAFT, HAS CAUSE, TOTAL ELECTRICAL FAILURE>
<GEAR, HAS EFFECT, PARTIALLY EXTENDED>
<GEAR, HAS EFFECT, COLLAPSED ON TOUCHDOWN>","<AIRCRAFT, HAS CAUSE, TOTAL ELECTRICAL FAILURE>
<GEAR, HAS EFFECT, PARTIALLY EXTENDED>
<GEAR, HAS EFFECT, COLLAPSED ON TOUCHDOWN>"
19780908034669A,GENERATOR SHORTING.                                                                                                ,"<GENERATOR SHORTING, INSTANCE OF, EVENT>","<GENERATOR SHORTING, INSTANCE OF, EVENT>"
19781020041019A,ACFT STRUCK COM POLES & CONCRETE WALL & BURNED. NO 4 ROD ASY (PN 41A2) FAILED FOR UNKN RSN.                        ,"<ACFT, HAS EFFECT, STRUCK COM POLES>
<ACFT, HAS EFFECT, STRUCK CONCRETE WALL>
<ACFT, HAS EFFECT, BURNED>
<NO 4 ROD ASY, INSTANCE OF, PN 41A2>
<NO 4 ROD ASY, FAILED FOR, UNKN RSN>","<ACFT, HAS EFFECT, STRUCK COM POLES>
<ACFT, HAS EFFECT, STRUCK CONCRETE WALL>
<ACFT, HAS EFFECT, BURNED>
<NO 4 ROD ASY, INSTANCE OF, PN 41A2>
<NO 4 ROD ASY, FAILED FOR, UNKN RSN>"
19780916024019A,TIE DOWN STRAP ACROSS LEFT SKID CAUGHT ON TRAILER AND TETHERED HEPER.                                              ,"<LEFT SKID, PART OF, TIE DOWN STRAP>","<LEFT SKID, PART OF, TIE DOWN STRAP>"
19781021036569A,DMGD WING & AILERON DRG PREVIOUS LDG.                                                                              ,"<DMGD WING, PART OF, AILERON>","<DMGD WING, PART OF, AILERON>"
19781009029939I,"ENGINE LOST POWER AFTER LIFTOFF, LANDED GEAR UP ON THE TAKEOFF RUNWAY. HAD BEEN TOPPED OFF WITH JET FUEL.          ","<ENGINE, HAS EFFECT, LOST POWER>","<ENGINE, HAS EFFECT, LOST POWER>"
19780829037939I,ENGINE QUIT AFTER LIFTOFF DUE TO WATER IN FUEL. LANDED ON REMAINING RUNWAY GEAR UP.                                ,"<ENGINE QUIT, HAS CAUSE, WATER IN FUEL>","<ENGINE QUIT, HAS CAUSE, WATER IN FUEL>"
19790119001139A,AIRCRAFT FAILED TO CLIMB AFTER LIFTOFF DUE TO AIRFRAME ICE. STRUCK A FENCE AND WENT INVERTED.                      ,"<AIRCRAFT, HAS CAUSE, AIRFRAME ICE>","<AIRCRAFT, HAS CAUSE, AIRFRAME ICE>"
19781108022239I,BAGGAGE CART WAS BLOWN INTO PARKED AIRCRAFT BY JET BLAST. BRAKES WERE INOPERATIVE ON CART.                         ,"<BAGGAGE CART, HAS CAUSE, JET BLAST>","<BAGGAGE CART, HAS CAUSE, JET BLAST>"
19781108022269I,RAN OFF SIDE OF TAXIWAY AT NIGHT. LANDING LIGHT INOPERATIVE.                                                       ,"<LANDING LIGHT, INOPERATIVE, TRUE>","<LANDING LIGHT, INOPERATIVE, TRUE>"
19781114026859I,FORCED LANDING IN FIELD AFTER ENGINE QUIT. FOUND ICE IN FUEL LINES.                                                ,"<ENGINE, HAS EFFECT, FORCED LANDING>
<ICE, HAS CAUSE, ENGINE QUIT>
<ICE, LOCATION, FUEL LINES>","<ENGINE, HAS EFFECT, FORCED LANDING>
<ICE, HAS CAUSE, ENGINE QUIT>
<ICE, LOCATION, FUEL LINES>"
19781120025989I,DIP STICK NOT PROPERLY SECURED. ENGINE SHUT DOWN DUE TO OIL LOSS. SINGLE GENERATOR FAILED DUE TO OVERLOAD.         ,"<DIP STICK, HAS EFFECT, OIL LOSS>
<OIL LOSS, HAS CAUSE, DIP STICK NOT PROPERLY SECURED>
<ENGINE, HAS CAUSE, OIL LOSS>
<GENERATOR, HAS CAUSE, OVERLOAD>","<DIP STICK, HAS EFFECT, OIL LOSS>
<OIL LOSS, HAS CAUSE, DIP STICK NOT PROPERLY SECURED>
<ENGINE, HAS CAUSE, OIL LOSS>
<GENERATOR, HAS CAUSE, OVERLOAD>"
19781128024449I,"LANDING IN FIELD DUE TO POWER LOSS, WATER IN FUEL SYSTEM. WATER CAME FROM A FUEL STORAGE TANK.                     ","<LANDING IN FIELD, HAS CAUSE, POWER LOSS>
<POWER LOSS, HAS CAUSE, WATER IN FUEL SYSTEM>
<WATER IN FUEL SYSTEM, HAS CAUSE, WATER FROM FUEL STORAGE TANK>","<LANDING IN FIELD, HAS CAUSE, POWER LOSS>
<POWER LOSS, HAS CAUSE, WATER IN FUEL SYSTEM>
<WATER IN FUEL SYSTEM, HAS CAUSE, WATER FROM FUEL STORAGE TANK>"
19781210024199I,WHEELS LOCKED UP AFTER SEVERAL TOUCH AND GO LANDINGS DUE TO SNOW PACKED IN THE WHEEL PANTS.                        ,"<WHEELS, HAS CAUSE, SNOW PACKED IN THE WHEEL PANTS>","<WHEELS, HAS CAUSE, SNOW PACKED IN THE WHEEL PANTS>"
19781230019999I,PILOT ASSUMED TANKS TO BE FULL. DID NOT CHECK. ONE ENGINE QUIT ON TAKEOFF DUE TO FUEL STARVATION.                  ,"<ENGINE, HAS CAUSE, FUEL STARVATION>","<ENGINE, HAS CAUSE, FUEL STARVATION>"
