question_id,method_type,question,ground_truth,predicted_answer,bleu_score,meteor_score,rouge_l_f1,rouge_1_f1,rouge_2_f1,semantic_similarity,exact_match,method
action_033,textchunkrag,What action could be taken when: l/h cooling baffle connecting rod broken?,INSTALLED NEW CONNECTING ROD ON COOLING BAFFLE.,Replace the broken left-hand (l/h) cooling baffle connecting rod.,0.0,0.0,0.2222222222222222,0.4444444444444444,0.25,0.23529411764705882,False,base_mistral-nemo-12b-it_kg_gs100
action_033,graphrag,What action could be taken when: l/h cooling baffle connecting rod broken?,INSTALLED NEW CONNECTING ROD ON COOLING BAFFLE.,Replace broken left-hand cooling baffle connecting rod.,0.0,0.0,0.26666666666666666,0.5333333333333333,0.30769230769230765,0.2857142857142857,False,base_mistral-nemo-12b-it_kg_gs100
action_034,vanilla,What action could be taken when: #4 cyl has no compression?,"INSTALLED NEW GASKET, LEAK CK GOOD.",**Action:** Remove #4 cylinder head for inspection and possible replacement.,0.0,0.0,0.0,0.0,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_034,textchunkrag,What action could be taken when: #4 cyl has no compression?,"INSTALLED NEW GASKET, LEAK CK GOOD.",Replace #4 piston and rings.,0.0,0.0,0.0,0.0,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_034,graphrag,What action could be taken when: #4 cyl has no compression?,"INSTALLED NEW GASKET, LEAK CK GOOD.",**Replace #4 cylinder piston rings and perform a compression test.**,0.0,0.0,0.0,0.0,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_035,vanilla,What action could be taken when: #3 baffle needs to be patched. button plug hole has worn too?,INSTALLED RIVETED PATCH & REPLACED BOTH BAFFLE PLUGS.,Replace the #3 baffle and install a new button plug.,0.0,0.0,0.3529411764705882,0.47058823529411764,0.0,0.11111111111111112,False,base_mistral-nemo-12b-it_kg_gs100
action_035,textchunkrag,What action could be taken when: #3 baffle needs to be patched. button plug hole has worn too?,INSTALLED RIVETED PATCH & REPLACED BOTH BAFFLE PLUGS.,Patch #3 baffle and replace button plug.,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.26666666666666666,False,base_mistral-nemo-12b-it_kg_gs100
action_035,graphrag,What action could be taken when: #3 baffle needs to be patched. button plug hole has worn too?,INSTALLED RIVETED PATCH & REPLACED BOTH BAFFLE PLUGS.,Patch the #3 baffle and replace the button plug.,0.0,0.0,0.375,0.5,0.0,0.25,False,base_mistral-nemo-12b-it_kg_gs100
action_036,vanilla,What action could be taken when: l/h engine baffle seal above #4 cylinder is torn?,INSTALLED NEW SEAL.,"Replace the torn baffle seal with a new one, ensuring proper fit and alignment.",0.0,0.0,0.11764705882352941,0.23529411764705882,0.0,0.11764705882352941,False,base_mistral-nemo-12b-it_kg_gs100
action_036,textchunkrag,What action could be taken when: l/h engine baffle seal above #4 cylinder is torn?,INSTALLED NEW SEAL.,Replace torn baffle seal above #4 cylinder.,0.0,0.0,0.2,0.2,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_036,graphrag,What action could be taken when: l/h engine baffle seal above #4 cylinder is torn?,INSTALLED NEW SEAL.,Replace the torn baffle seal above #4 cylinder.,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_037,vanilla,"What action could be taken when: l/h eng #2, 3 rocker cover gaskets are leaking?",REMOVED & REPLACED ROCKER COVER GASKETS.,"Replace the leaking rocker cover gaskets on the left-hand engine #2, 3 cylinders.",0.0,0.0,0.4210526315789473,0.4210526315789473,0.23529411764705882,0.2222222222222222,False,base_mistral-nemo-12b-it_kg_gs100
action_037,textchunkrag,"What action could be taken when: l/h eng #2, 3 rocker cover gaskets are leaking?",REMOVED & REPLACED ROCKER COVER GASKETS.,Replace the leaking gaskets on #2 engine's 3 rocker covers.,0.0,0.0,0.37499999999999994,0.5000000000000001,0.14285714285714288,0.11764705882352942,False,base_mistral-nemo-12b-it_kg_gs100
action_037,graphrag,"What action could be taken when: l/h eng #2, 3 rocker cover gaskets are leaking?",REMOVED & REPLACED ROCKER COVER GASKETS.,Replace l/h eng #2 rocker cover gaskets.,0.0,0.0,0.6153846153846154,0.6153846153846154,0.36363636363636365,0.42857142857142855,False,base_mistral-nemo-12b-it_kg_gs100
action_038,vanilla,What action could be taken when: #1 rocker cover leaking on l/h engine?,REMOVED & REPLACED GAKSET.,**Action: #1 Inspect and replace the rocker cover gasket on the left-hand engine.**,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_038,textchunkrag,What action could be taken when: #1 rocker cover leaking on l/h engine?,REMOVED & REPLACED GAKSET.,**Action:** Tighten and secure the left engine oil cap.,0.0,0.0,0.0,0.0,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_038,graphrag,What action could be taken when: #1 rocker cover leaking on l/h engine?,REMOVED & REPLACED GAKSET.,Tighten and secure the left engine oil cap.,0.0,0.0,0.0,0.0,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_039,vanilla,What action could be taken when: cyl #3 aft baffle has sheared rivet?,REMOVED AFT BAFFLE & OIL PSI LINE. REPLACED RIVET. INST,Replace the aft baffle on cylinder #3 and inspect adjacent cylinders for any signs of damage or wear.,0.0,0.0,0.14814814814814814,0.2222222222222222,0.07999999999999999,0.14285714285714285,False,base_mistral-nemo-12b-it_kg_gs100
action_039,textchunkrag,What action could be taken when: cyl #3 aft baffle has sheared rivet?,REMOVED AFT BAFFLE & OIL PSI LINE. REPLACED RIVET. INST,Replace sheared rivet on cyl #3 aft baffle with new rivet.,0.0,0.0,0.3,0.39999999999999997,0.11111111111111112,0.28571428571428564,False,base_mistral-nemo-12b-it_kg_gs100
action_039,graphrag,What action could be taken when: cyl #3 aft baffle has sheared rivet?,REMOVED AFT BAFFLE & OIL PSI LINE. REPLACED RIVET. INST,Replace sheared rivet on cyl #3 aft baffle.,0.0,0.0,0.23529411764705882,0.47058823529411764,0.13333333333333333,0.11111111111111112,False,base_mistral-nemo-12b-it_kg_gs100
action_040,vanilla,What action could be taken when: l/h eng corner bracket on l/h rear baffle is cracked?,REMOVED & REPLACED BRACKET.,"**Inspect and Replace the Cracked Corner Bracket**

- Remove the cracked corner bracket from the left-hand (l/h) rear baffle.
- Visually inspect the surrounding area for any signs of fatigue or damage.
- Replace the cracked bracket with a new, serviceable one.
- Torque the new bracket to the specified value as per the aircraft maintenance manual.
- Perform a functional check of the engine and baffle assembly to ensure correct alignment and operation.",0.0,0.0,0.08108108108108109,0.08108108108108109,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_040,textchunkrag,What action could be taken when: l/h eng corner bracket on l/h rear baffle is cracked?,REMOVED & REPLACED BRACKET.,Replace cracked l/h eng corner bracket on l/h rear baffle.,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_040,graphrag,What action could be taken when: l/h eng corner bracket on l/h rear baffle is cracked?,REMOVED & REPLACED BRACKET.,Replace cracked l/h eng corner bracket on l/h rear baffle.,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_041,vanilla,What action could be taken when: hardware missing from aft r/h baffle?,INSTALLED NEW HARDWARE.,"Inspect adjacent baffles for any loose or damaged hardware. If found, secure or replace as necessary. If no hardware is found, report as a discrepancy and follow up with a thorough inspection of the affected area.",0.0,0.0,0.05128205128205128,0.05128205128205128,0.0,0.0588235294117647,False,base_mistral-nemo-12b-it_kg_gs100
action_041,textchunkrag,What action could be taken when: hardware missing from aft r/h baffle?,INSTALLED NEW HARDWARE.,Secure the missing hardware to the aft r/h baffle using appropriate fasteners.,0.0,0.0,0.125,0.125,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_041,graphrag,What action could be taken when: hardware missing from aft r/h baffle?,INSTALLED NEW HARDWARE.,Secure the missing hardware in the aft right baffle.,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_042,vanilla,What action could be taken when: bolt on top of engine case shows signs of leaking?,SEALED BOLT W/ HIGH TEMP RTV.,"**Action:** Tighten the leaking bolt to the manufacturer's specified torque, and monitor for further leakage. If leakage persists, replace the bolt and apply a suitable sealant.",0.0,0.0,0.06060606060606061,0.06060606060606061,0.0,0.06896551724137931,False,base_mistral-nemo-12b-it_kg_gs100
action_042,textchunkrag,What action could be taken when: bolt on top of engine case shows signs of leaking?,SEALED BOLT W/ HIGH TEMP RTV.,**Secure the bolt and replace the O-ring seal.**,0.0,0.0,0.13333333333333333,0.26666666666666666,0.0,0.15384615384615383,False,base_mistral-nemo-12b-it_kg_gs100
action_042,graphrag,What action could be taken when: bolt on top of engine case shows signs of leaking?,SEALED BOLT W/ HIGH TEMP RTV.,Tighten and secure the oil filler cap on the left engine.,0.0,0.0,0.0,0.0,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_043,vanilla,What action could be taken when: l/h eng #1 rocker cover gasket leaking?,REMOVED OLD GASKET & REPLACED W/ NEW.,Replace the leaking rocker cover gasket on the left-hand engine #1.,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.11764705882352941,False,base_mistral-nemo-12b-it_kg_gs100
action_043,textchunkrag,What action could be taken when: l/h eng #1 rocker cover gasket leaking?,REMOVED OLD GASKET & REPLACED W/ NEW.,Replace l/h eng #1 rocker cover gasket.,0.0,0.0,0.14285714285714288,0.28571428571428575,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_043,graphrag,What action could be taken when: l/h eng #1 rocker cover gasket leaking?,REMOVED OLD GASKET & REPLACED W/ NEW.,Replace l/h eng #1 rocker cover gasket.,0.0,0.0,0.14285714285714288,0.28571428571428575,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_044,vanilla,What action could be taken when: l/h eng baffle tie rod wire hitting both o/b clamps?,DAMAGE NEG. ADJUSTED TOWARD I/B & ADJ CLAMPS OUT OF THE,Inspect and replace damaged wire tie rod.,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_044,textchunkrag,What action could be taken when: l/h eng baffle tie rod wire hitting both o/b clamps?,DAMAGE NEG. ADJUSTED TOWARD I/B & ADJ CLAMPS OUT OF THE,Inspect and replace damaged baffle tie rod wire. Ensure proper clearance from both oil cooler clamps.,0.0,0.0,0.14814814814814814,0.14814814814814814,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_044,graphrag,What action could be taken when: l/h eng baffle tie rod wire hitting both o/b clamps?,DAMAGE NEG. ADJUSTED TOWARD I/B & ADJ CLAMPS OUT OF THE,"Replace the baffle tie rod wire with a new one, ensuring it does not make contact with the both outboard clamps.",0.0,0.0,0.0625,0.125,0.0,0.06451612903225808,False,base_mistral-nemo-12b-it_kg_gs100
action_045,vanilla,What action could be taken when: sniffler valves dirty?,CLEANED SNIFFLER VALVES.,Inspect and clean sniffer valves in accordance with the aircraft maintenance manual.,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_045,textchunkrag,What action could be taken when: sniffler valves dirty?,CLEANED SNIFFLER VALVES.,Clean and inspect sniffer valves. Replace if necessary.,0.0,0.0,0.36363636363636365,0.36363636363636365,0.0,0.18181818181818182,False,base_mistral-nemo-12b-it_kg_gs100
action_045,graphrag,What action could be taken when: sniffler valves dirty?,CLEANED SNIFFLER VALVES.,Clean sniffer valves.,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,False,base_mistral-nemo-12b-it_kg_gs100
action_046,vanilla,What action could be taken when: #1 & 3 cylinder lower baffle is cracked?,"REMOVED #1 CYL INTAKE TUBE, REMOVED & REPLACED BAFFLE.",Remove and replace the cracked #1 & 3 cylinder lower baffle.,0.022416933501922302,0.0,0.33333333333333326,0.4444444444444445,0.0,0.3157894736842105,False,base_mistral-nemo-12b-it_kg_gs100
action_046,textchunkrag,What action could be taken when: #1 & 3 cylinder lower baffle is cracked?,"REMOVED #1 CYL INTAKE TUBE, REMOVED & REPLACED BAFFLE.",Replace #1 & 3 cylinder lower baffles.,0.029519129053903102,0.0,0.28571428571428575,0.42857142857142855,0.0,0.26666666666666666,False,base_mistral-nemo-12b-it_kg_gs100
action_046,graphrag,What action could be taken when: #1 & 3 cylinder lower baffle is cracked?,"REMOVED #1 CYL INTAKE TUBE, REMOVED & REPLACED BAFFLE.",Replace #1 & 3 cylinder lower baffles.,0.029519129053903102,0.0,0.28571428571428575,0.42857142857142855,0.0,0.26666666666666666,False,base_mistral-nemo-12b-it_kg_gs100
action_047,vanilla,What action could be taken when: #1 cyl has low compression (30/80)?,REMOVED ROCKER COVER & STAKED VALVE W/ NO EFFECT.,Replace #1 cylinder.,0.0,0.0,0.0,0.0,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_047,textchunkrag,What action could be taken when: #1 cyl has low compression (30/80)?,REMOVED ROCKER COVER & STAKED VALVE W/ NO EFFECT.,**Replace #1 cylinder head gasket**,0.0,0.0,0.0,0.0,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_047,graphrag,What action could be taken when: #1 cyl has low compression (30/80)?,REMOVED ROCKER COVER & STAKED VALVE W/ NO EFFECT.,Replace #1 cylinder.,0.0,0.0,0.0,0.0,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_048,vanilla,"What action could be taken when: prop overspeed in down draft = 2730 rpm, 2-3 secs?",PULLED & ANALYZED SD CARD TO FIND TOP OVERSPEED OF 2722,**Immediately shut down the engine and perform a detailed inspection of the propeller governor system.**,0.0,0.0,0.08,0.08,0.0,0.08,False,base_mistral-nemo-12b-it_kg_gs100
action_048,textchunkrag,"What action could be taken when: prop overspeed in down draft = 2730 rpm, 2-3 secs?",PULLED & ANALYZED SD CARD TO FIND TOP OVERSPEED OF 2722,Check and adjust prop governor linkage for proper operation.,0.0,0.0,0.0,0.0,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_048,graphrag,"What action could be taken when: prop overspeed in down draft = 2730 rpm, 2-3 secs?",PULLED & ANALYZED SD CARD TO FIND TOP OVERSPEED OF 2722,"""Check and adjust governor linkage.",0.0,0.0,0.0,0.0,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_049,vanilla,What action could be taken when: r/h engine #4 cyl aft baffle has screw missing?,REPLACED SCREW.,"Immediately inspect engine #4 for any signs of oil leaks or foreign object damage. If none are found, perform a borescope inspection of cylinder #4 to ensure no debris has entered. If clear, install a new baffle screw and torque to specified value.",0.0,0.0,0.04444444444444444,0.04444444444444444,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_049,textchunkrag,What action could be taken when: r/h engine #4 cyl aft baffle has screw missing?,REPLACED SCREW.,Replace the missing screw on the r/h engine #4 cylinder aft baffle.,0.0,0.0,0.2666666666666667,0.2666666666666667,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_049,graphrag,What action could be taken when: r/h engine #4 cyl aft baffle has screw missing?,REPLACED SCREW.,Replace missing screw on r/h engine #4 cyl aft baffle.,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_050,vanilla,What action could be taken when: l/h eng oil cooler hose is positioned too close to oil filte?,LEAK CK GOOD.,Relocate the oil cooler hose away from the oil filter to prevent potential chafing or damage.,0.0,0.0,0.0,0.0,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_050,textchunkrag,What action could be taken when: l/h eng oil cooler hose is positioned too close to oil filte?,LEAK CK GOOD.,Secure l/h eng oil cooler hose away from oil filter to prevent oil leakage and contamination.,0.0,0.0,0.0,0.0,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_050,graphrag,What action could be taken when: l/h eng oil cooler hose is positioned too close to oil filte?,LEAK CK GOOD.,Secure the oil cooler hose away from the oil filter to prevent any potential rubbing or contact that could lead to damage or leakage.,0.0,0.0,0.0,0.0,0.0,0.0,False,base_mistral-nemo-12b-it_kg_gs100
action_001,vanilla,What action could be taken when: #2 & 3 intakes leaking on r/h engine?,REMOVED & REPLACED GASKETS.,"Replace #2 & #3 intake gaskets, R/H engine.",0.023980296761827107,0.0,0.36363636363636365,0.36363636363636365,0.0,0.15384615384615383,False,base_gemma-3-27b-it_kg_gs100
action_001,textchunkrag,What action could be taken when: #2 & 3 intakes leaking on r/h engine?,REMOVED & REPLACED GASKETS.,"Inspect & tighten intake connections; if leaking persists, remove & replace gaskets/seals.",0.01553712569276035,0.0,0.42857142857142855,0.42857142857142855,0.33333333333333337,0.125,False,base_gemma-3-27b-it_kg_gs100
action_001,graphrag,What action could be taken when: #2 & 3 intakes leaking on r/h engine?,REMOVED & REPLACED GASKETS.,Inspect & replace intake seals/gaskets on #2 & #3 intakes.,0.018850319022747353,0.0,0.3333333333333333,0.3333333333333333,0.0,0.14285714285714288,False,base_gemma-3-27b-it_kg_gs100
action_002,vanilla,What action could be taken when: replace l/h engine torquemeter hoses?,LEAK CHECKED GOOD.,Perform post-installation functional check per AMM Chapter 7-32-00.,0.0,0.0,0.14285714285714288,0.14285714285714288,0.0,0.0,False,base_gemma-3-27b-it_kg_gs100
